McKee,Ngatamariki,Te_Mihi,aniwhenua,arapuni,aratiatia,argyle_wairau,atiamuri,aviemore,benmore,clyde,coleridge,glenbrook_kilns,highbank,huntly_1_4,huntly_e3p,huntly_p40,kapuni,karapiro,kawerau_new,kinleith,manapouri,mangahao,maraetai,matahina,mokai,nap,ohaaki,ohakuri,ohau_a,ohau_b,ohau_c,paerau,patea,poihipi,rangipo,roxburgh,southdown,stratford,te_apiti,te_rapa,te_rere_hau,te_uku,tehuka,tekapo_a,tekapo_b,tokaanu,twf_12,twf_3,waikaremoana,waipapa,waipori,wairakei,waitaki,west_wind,whakamaru,whareroa,wheao_flaxy,whirinaki,white_hill,Price
0,43440,82170,7754.1,20715.5,25970,5027,8800,21424,82418,99802,18766,31324.8,8733.9266,76951,195315,0,7141,27870,53951,14214,330752,4248,9300,9378,46620,71474,20333,13220,52751,47575,47236,328.81,9004,21145,31196,34693,0,0,0,0,0,18746.648,14045.457,0,37691,6962,23.65625,1056.39,3043.5,5300,14770.1037,69693,16092.5,20661.5,1330,2345,3398,0,21132.5958,124.11
44452,43284,82025,8461.21,30636.5,7370,5286,16380,54085,100063,212430,18020,45833.42,11095.4718,213893,190634,20923,3465,19260,53898,16339,218381,354,54790,35741,49096,67364,19998,22360,98189,92927,92409,3064.38,8864,0,43478,32857,0,172474,13989,0,3834.84,7248.9872,11883.7593,13322,74393,92764,5134.51205,12546.82,27793,12610,20858.1015,69600,14174.5,4395,29350,8322,5057,0,551.8906,219.84
0,42882,80390,7448.03,20591.5,8310,2981,15540,77031,194360,145833,15868,34180.32,9907.1434,57930,170553,20269,6293,19790,51097,18189,369008,0,51510,9392,46601,67231,19723,25760,107142,90554,89621,2154.91,3349.5,20790,21690,52593,0,0,36764,0,15578.96,25686.6087,10767.4621,0,37204,23521,14791.61455,29555.36,5972,9910,876.632,68097,17663,17587.5,28730,2124,4702,0,354.8435,33.19
23620,43393,81663,3596.14,5177,10830,0,0,77231,159069,0,11906,37880.5,8920.8224,58702,176505,0,6906,18880,53883,18711,166124,0,6700,6055,46682,68212,20381,0,83843,59695,59453,0,4694.5,21078,21868,48954.5,0,23397,7556,0,2680.51,22599.0385,12463.8542,0,32510,0,2542.72075,10875.85,2937.5,3660,10998.2618,70050,18630,21215.5,0,8020,2533,0,750.8679,84.25
0,43135,80745,7079.61,28667,23110,5320,35690,105368,200212,171642,19415,34230.55,11060.5642,239046,194566,20924,6916,29240,53945,15304,333772,0,89610,9356,44684,67649,19034,40070,112774,95072,94942,2720.61,7879,20992,29901,71084.5,476,102984,0,19961.8437,0,12063.0263,11465.6486,0,37260,63750,0,505.67,7743,17070,17199.5676,61124,18194,14427,46690,7980,4985,0,1471.3927,222.37
0,43186,81341,5419.19,17223.5,14700,0,16890,75622,220128,164892,19401,33139.18,10893.68,205985,168193,0,7426,20160,53721,0,331144,0,41480,9362,39883,68018,20470,36090,114395,98426,97903,1462.11,4506.5,20852,21818,57079.5,0,51866,0,0,0,0,8419.9793,0,37245,0,0,0,7488,10770,15380.6514,56697,18043.5,0,37980,7710,2529,0,1042.9925,83
45504,43117,81740,5224.42,15838.5,11280,786,8840,75870,211103,154546,18940,44646.48,10151.7024,106424,192262,21756,6937,19200,53887,17641,126278,2232,7290,9457,44164,67814,19817,12420,80878,70345,69516,0,12273.5,0,32032,48818,0,149055,30140,0,18381.44,20301.9906,12430.2058,0,38000,20185,15655.27575,36567.74,3125,5930,10986.9334,68820,18522.5,10546,14790,8821,2393,0,5140.6978,87.13
23067,43014,80994,7068.75,22653,7810,5297,1740,39827,89738,102511,18440,46187.02,10405.15,245238,191188,0,851,18780,53589,12705,307230,1447,42440,27290,47719,67389,19350,0,44782,39269,38682,0,2787.5,0,21650,29568,461,214140,29650,0,14031.42,28690.161,11163.1107,0,73999,38601,14121.58075,31457.19,3542,11560,13737.7629,69581,10616.5,24242.5,25400,1655,5476,0,1389.9935,176.73
2297,43435,81689,4302.93,17606,12300,0,0,24653,143962,109054,17244,31700.63,10637.7824,56071,173509,0,6743,19690,53803,15744,331973,0,19740,9374,46735,67672,20749,0,73207,46651,46590,1639.32,4426,21075,21658,38109.5,476,0,0,0,0,8084.9299,13630.4107,0,37152,0,91.5962,1491.49,3005.5,6960,9587.5336,69132,18648,5090.5,0,1568,2477,0,14504.1671,103.19
46302,43432,82040,7294.93,32717,26580,5516,5560,81568,206657,166317,15865,31949.13,7955.4636,16948,188560,21300,7082,29030,53640,17616,334385,0,73000,9513,47032,70923,20114,11720,82285,73803,73792,1715.34,8657,21056,30792,69976.5,0,53922,24325,8237.7332,7771.84,14130.8789,13689.3177,0,37703,101519,8697.76335,29796.56,3759.5,18360,9624.9863,68907,17625.5,29811,27480,1719,4010,0,1713.8401,55.86
44331,43058,80546,5504.76,24028,22750,4165,29370,73085,200039,174198,19472,41787.32,11167.7174,116987,191280,20434,6799,26760,53861,17513,369474,0,56800,9368,43982,67367,20343,46360,114191,92761,93327,3572.03,7564,20949,21643,78756.5,0,50909,12822,0,4609.79,9657.9174,11821.8474,0,37151,73597,100.7382,16151.94,7533,14000,13909.1742,68641,14934,0,28220,4505,4456,0,12178.2811,253.84
23199,43370,81353,6179.41,42151.5,25480,2515,26890,79055,191028,216530,13287,42838.96,10888.2802,237828,192610,20940,7143,44680,53838,18707,294319,0,83100,9368,45459,68228,20531,39810,108694,89102,88522,2352.69,10811,16789,21806,70186,360,99115,0,20670.9214,0,9836.4393,12149.406,0,37601,72664,0,0,10909,21030,19433.3587,69851,18461.5,4879.5,44190,8131,5909,0,63.2085,427.03
0,43277,81702,3580.76,6513.5,8770,0,2020,49267,101903,46306,18460,42636.1,10403.631,120502,170367,0,7948,24630,51662,12794,166357,5672,8700,5893,46796,67978,20280,0,73912,62270,62212,0,5256,0,21659,40105,0,155910,15948,0,0,1312.4225,12300.779,0,37073,0,5947.9796,,3030,1770,421.7337,69726,15481.5,4545.5,0,10453,2389,0,0,82.03
23593,43466,81456,5069.63,22541,12280,4571,28030,79065,199981,206417,18590,35946.39,10778.3438,199169,194224,20911,7482,20230,53855,15357,307701,0,57220,9378,44924,68103,20082,41060,112014,95967,94960,1304.6,4097,21045,29606,58462.5,0,46089,37485,0,11795.05,0,13822.8799,0,37245,63007,15245.44145,29790.98,7577,13070,16488.7751,69941,19672,32506.5,45860,8108,4975,0,23188.0423,100.98
22783,43370,81234,5074.77,23509,23710,0,18840,47229,211273,162978,5516,41635.69,11467.6366,206819,191359,0,7330,34000,53874,18790,278255,200,49460,9378,44792,68173,20668,36930,111766,93152,92511,1179.69,9463,17434,21848,50128.5,0,93184,0,0,0,5196.0543,12032.3358,0,37602,0,0,116.57,7503.5,15180,19979.131,69398,18573,36,43070,7848,2434,0,1625.66,309.98
22269,43104,80266,5062.68,16323.5,7800,0,17780,72204,195973,163861,19472,40185.94,10777.795,93244,190302,19936,7136,19770,53769,17252,367746,0,39070,9362,42979,67904,20348,25890,108163,92783,91955,1438.68,1949,20794,21646,59111.5,0,44299,0,0,0,1460.5818,12184.9584,0,37152,0,0,0,2958.5,10150,3841.6541,68453,19032.5,20521,12790,3860,2630,0,23809.4058,74.52
23584,43370,81483,3666.93,23406.5,25450,0,22610,78713,155920,165590,11178,44079.92,10040.4234,227514,193313,20930,7114,28890,53767,18640,164016,0,35990,9391,46295,68034,19631,23200,106195,87833,86718,1055.66,5549.5,21077,21865,52823,0,50816,250,0,447.16,14370.5209,12285.011,0,37597,4934,482.9676,5123.59,2918.5,10500,20931.1076,69780,18397.5,11520.5,29350,8227,2528,0,6183.7955,273.46
45773,43082,82012,5164.82,22503.5,11310,1717,18520,79879,172414,154570,19133,43692.53,10530.4528,161322,191308,0,0,19180,53774,13997,225611,790,39960,9477,38432,67766,20231,24860,113116,98130,96865,1598.64,11039.5,0,43323,48802.5,0,200130,4993,0,4307.46,6375.7504,12872.5734,0,37931,62983,5405.9937,15772.15,3137,16140,15391.0367,69162,18601,23060,44340,6178,2323,0,2099.0493,168.18
0,43266,81290,3670.82,17554.5,12700,0,0,24675,36865,100473,19472,34637.06,10780.686,42291,169784,0,7168,19750,53850,17874,276313,0,0,5925,46353,67965,21130,150,99526,71994,70790,1112.4,3029,21023,21655,31766,0,0,0,0,0,0,13678.5181,0,37150,0,0,224.29,3010,0,14652.1727,69294,17527,17014,0,4561,2517,0,353.7976,83.64
22357,42719,78267,5563.12,26564.5,12220,5488,24580,79724,216842,213193,2967,40729.04,10780.0784,134395,186661,0,7029,20160,53209,15241,306431,0,53750,9363,40363,67171,19297,25150,118280,103279,102648,1298.4,3793.5,20528,59367,68853,0,16536,1453,0,216.07,17041.1515,10552.8285,0,37296,117014,752.26715,3607.68,3004,12100,14307.7556,68294,14796.5,28317,29580,7455,2863,0,423.2644,97.63
24123,43522,82301,3580.58,11718,26690,0,0,78648,178283,52385,19381,39209.37,10780.4606,60831,198283,0,7415,20730,53897,15320,165353,0,8190,5979,44917,68197,20312,6640,48843,43378,43150,883.29,4025.5,21158,21861,39071,0,34082,22988,0,4289.77,0,14486.7536,0,37148,0,8302.0211,18342.3,2998,4080,14097.4426,65471,21482.5,27599.5,0,7917,2428,0,20318.7135,93.26
23464,43364,81358,5067.9,22803,12310,2428,18470,79260,169652,160172,16867,35455.17,10779.02,183129,193248,20928,7427,20320,53780,15369,308580,0,42980,9359,44553,68100,19722,30930,114292,99429,98550,1307.71,4131.5,21048,21738,58694,0,41244,36370,0,13620.14,544.7486,13708.1898,0,37301,42048,15583.5039,32088.57,7249.5,11180,10169.0403,69845,19737.5,32295.5,35420,8191,4742,0,22592.0425,86.65
0,43082,80692,4127.78,16983.5,7850,4100,0,75038,181588,108731,19443,36894.6,10779.4,106623,196296,0,7133,19660,53833,17443,220462,0,21960,5959,44935,68012,20255,11480,49509,44110,43979,0,2828.5,20988,21658,49750.5,0,0,11063,0,4430.67,25204.9,11953.9,0,36997,0,7335.995,14654.9,2985,4900,8170.915,69513,15576.5,15531,10810,5562,2527,0,6.8963,85.22
23712,43453,81954,5074.21,10392.5,12860,0,4500,80088,217080,100904,19120,42658.14,10404.8854,85917,191676,0,7303,19850,53916,15128,77229,0,10530,9377,45241,68002,20087,12910,113553,100691,100336,0,4641.5,21057,21841,29188.5,0,0,13,0,147.88,28303.663,13890.9898,0,37200,0,84.39415,1874.65,3002,6250,7614.9223,70053,21091,15124.5,0,7953,2331,0,1729.6781,75
46653,43334,81755,3858.22,28122,12990,5261,9580,75960,198494,110554,18453,45137.7,10152.6726,245188,198612,21684,2558,21320,53830,18388,165515,105,43500,9295,50278,68004,19568,12870,78870,65689,65080,0,11944.5,0,21831,46231.5,476,246249,13568,0,0,9756.0353,12452.5587,0,38501,20378,2783.94715,,3141,5920,17111.3542,70046,15586.5,1454.5,30310,10635,2346,0,8692.0597,209.63
45757,43098,82036,5167.93,22469,11300,1714,21040,79317,158899,154675,19134,43660.34,10531.9816,153791,191706,0,0,19220,53777,13714,276838,602,42130,9481,37891,67816,19867,24750,106651,90199,89589,1662.85,11035.5,0,43332,48839,0,229977,9441,0,5870.56,6677.6973,12484.1642,0,38001,62871,5549.1023,18918.02,3157,16310,16072.9879,69195,18579.5,23329.5,35300,6178,2323,0,647.0046,135.07
43380,43182,81666,5068.85,17654,13320,0,16450,54468,144271,150306,18916,42835.72,10399.7698,202999,195514,20895,8404,19230,51346,18176,277352,0,42470,9408,43413,67946,19988,25150,104765,86587,86535,666.32,7294,0,29775,39683.5,0,118529,37164,21134.1806,14737.98,14277.1029,10910.5346,0,37901,0,15531.2853,35701.91,3309,10580,8680.4417,69200,18664.5,0,13980,10303,2539,0,22722.2277,92.11
23458,43147,81419,5597.36,0,7330,2748,0,43836,27032,0,17292,37139.6,8934.2092,133010,112947,0,1766,19280,53731,14661,221111,5351,0,9312,46988,67575,19918,0,46169,42326,41924,2083.25,7356,0,32314,39952.5,0,164068,18044,0,3944.64,21438.7349,11477.6879,0,64589,67824,5034.14055,16155.91,3067.5,3160,12835.8189,69722,13579,23997.5,0,4343,2524,0,576.1573,111.16
22798,42983,79484,6026.57,17705,12940,977,9360,76257,204396,156086,19104,32521.48,10404.1504,110713,191342,20426,7501,19260,53310,16546,221967,0,40030,9333,43903,67343,19637,12990,111633,95375,94480,0,4028,20823,21645,58637.5,0,47834,22627,0,8894.48,10977.9922,11039.059,0,38003,39633,9163.79465,26709.65,7970,10330,13670.3517,68975,18590.5,7982,26400,8012,2430,0,22210.6015,99.71
22815,43041,79170,6123.54,36436,11340,712,17330,76310,163914,153593,19107,42289.33,10537.4402,176333,193264,20645,7327,19330,53317,17882,308511,0,25540,9349,43670,67639,19287,23520,111872,96001,94571,1007.61,4227,0,21652,58282,0,174701,39105,20864.3345,14498.95,27674.8966,10884.9488,0,38201,66921,15925.3221,35471.05,9877,10540,11819.2066,69245,18612.5,11135,23720,8504,4141,0,15376.7505,85.92
22814,43005,79754,6168.51,24206.5,11320,1503,18170,76001,208763,214874,14841,34190.1,10518.3302,116207,190336,20542,7589,19280,53345,17375,277459,0,87900,9326,43490,67224,20035,23570,108376,99241,97833,0,4608,20847,21635,70060.5,476,101780,37062,20792.5025,14140.68,11607.5881,10556.944,0,36740,85653,14118.31995,35722.72,30049,15820,19505.5058,69129,18617,8476.5,28610,7862,4742,0,16331.8116,189.9
45235,43056,80764,7392.73,22612.5,7850,3433,9740,76506,126432,158638,18313,46723.11,9908.7408,172664,188228,20571,7934,18970,53308,17941,221814,0,27560,9352,47082,67026,19313,13410,83118,71776,71749,0,4042,0,24868,46411,0,163842,22270,0,6095.27,13533.0674,11218.4079,13382,74363,37139,5174.65445,18835.19,27478,5960,4103.6351,69273,14615,664.5,20770,6596,2691,0,0,108.38
0,43226,82003,3996.85,3372.5,10340,0,0,50680,137854,0,18924,39498.4,10384.6778,43625,175857,0,7457,19310,53828,17486,128146,6196,0,9454,44526,67591,19955,0,74446,61052,60777,0,12417.5,0,29796,38625.5,0,149160,9917,0,1031.59,24506.7546,11844.9441,0,37999,0,3181.2873,7475.48,2958.5,0,14010.3048,69324,18550.5,5122.5,0,9043,2325,0,23037.9192,87.06
23107,43564,81983,5077.65,21828,11300,5404,17810,81770,223098,215358,19137,43306.29,11771.2406,118062,198384,21968,6679,20180,53832,15267,279475,0,57650,9392,45016,68134,20212,26440,87291,84564,85333,0,4136,21042,29773,70146,383,6893,5300,0,394.4,2281.0619,13751.1304,0,37252,21282,723.6925,5053.73,7400,12730,16420.3635,69821,21636.5,662.5,45010,8204,2384,0,3718.3589,386.21
22507,43317,81098,5022.76,26448.5,24630,5309,16730,76248,118802,154659,13311,29660.54,10046.568,217861,174040,21407,1822,21700,51706,17984,307776,0,43570,9371,48506,68082,20105,24740,81375,70170,69701,1091.19,8754.5,0,21684,29989.5,476,238801,18842,0,1780.39,3655.6708,12010.5382,0,73305,0,6792.68155,9409.22,3541.5,10330,18100.856,70068,11947.5,24443,29480,4193,2344,0,23680.3684,282
0,43290,81403,4042.51,16086.5,14330,0,13700,71306,105626,166188,19442,34596.47,10557.8634,76681,189482,18725,6898,19730,53815,17820,328803,0,10470,9368,45710,67871,20424,21270,99976,69399,68608,1035.2,4909,21052,21664,45592,0,0,3779,0,90.86,25003.2094,13494.7065,0,37150,0,629.53165,6470.86,2959,10640,8780.7846,69535,17887,5505,23150,6946,2524,0,3661.1345,79.4
0,43066,80467,3572.14,2304.5,7860,0,0,23701,69112,106861,19422,37436.23,10776.8542,55293,143562,0,7455,19690,53816,17369,220965,0,2710,5946,41149,67951,20591,0,74569,65008,64359,0,2723,20988,21653,37311,0,0,2404,0,2036.55,27030.7069,11575.4893,0,37001,0,2966.36635,10142.4,2976.5,5000,6528.966,69218,13629,11422,0,5328,2525,0,9730.2583,67.42
26321,43227,81294,4661.84,17788.5,24200,3879,18690,73550,193445,173144,17432,34146.72,10637.067,91057,191329,20926,6795,19780,53784,16039,332681,0,41070,9361,45970,67976,20387,20070,102154,75134,74546,1529.92,3486.5,21062,21632,59961.5,0,0,728,0,1340.75,17948.4339,13302.7828,0,37149,23457,1449.21105,10331.69,3395,10750,9841.1574,68907,19356,2862.5,27740,1846,5225,0,8788.6465,79.53
0,42529,81891,4800.92,28514,21970,3406,9440,56398,201861,156615,17679,38244.57,8927.3884,81405,196474,21436,7314,27620,49466,16765,334150,122,52400,9403,52098,70943,20447,15450,118782,86811,86246,0,8832,21128,31178,39568.5,0,739,21165,0,3656.62,3655.0586,13885.2479,0,37407,0,7178.3338,16467.99,3223.5,12530,3698.6588,69668,17646,14924,36890,1688,3149,0,22397.3386,72.57
44023,43302,82156,4670.12,16551.5,17950,0,3990,50688,179214,53323,18791,44943.4,10397.6,194083,200334,21673,7952,19080,51446,12301,165718,0,16470,9370,46469,67564,20470,0,101061,70202,69555,1165.37,6735,0,21652,39314.5,0,170896,3650,15451.4,0,7050.19,11190.9,0,38301,0,1362.84,0,3025.5,4800,14822.6,70280,17594.5,275,12310,10610,2435,0,24072.4,96.86
42302,42992,80401,5674.21,18305,7310,289,8270,68903,203983,110542,18312,46094.89,10539.4002,232156,186746,0,7799,19140,53280,18190,221461,0,24000,9433,46385,66952,19400,13770,52333,39088,39019,0,3358,0,21821,48800.5,0,164300,20782,0,5342.36,23167.5242,11220.3318,13378,74356,0,5345.74495,18568.67,4110,10780,6324.7222,69193,14371.5,777.5,13850,6586,2297,0,0,127.83
23975,43654,82070,3576.35,8186,22740,0,0,76242,136734,51616,19403,27643.38,9907.9862,39924,176676,0,7103,19790,53979,15321,166437,0,8450,5948,46526,68029,20975,0,48054,42951,42642,1058.73,4177.5,21073,21870,40077.5,0,0,29380,0,6404.35,0,14430.9209,0,37154,0,9397.0973,19389.57,2958.5,3350,11533.9189,70056,19657.5,31514.5,0,8242,2376,0,19831.9434,84.67
45751,43282,81645,5079.77,27812.5,11190,3595,26150,74057,148858,200044,18564,43589.19,9794.5806,244521,197373,20931,7899,19690,51706,15554,305269,27,66920,9330,44561,68048,19493,25010,70923,67043,66188,2597.82,10743,0,21646,48805,0,209053,32639,0,0,21481.0647,11985.1308,0,38198,20461,15031.96245,,10024,18540,20719.2003,69931,15325.5,23558,41380,10408,4985,0,9938.7558,151.16
47416,43234,81402,5206.65,0,12350,0,0,49995,115477,1623,18433,45920.74,10424.8774,188108,113607,0,2860,19230,53869,15015,222474,0,0,9525,49743,67199,19868,0,51564,43765,43566,433.46,2908.5,0,29632,29297,476,141586,32715,16876.9176,15501.82,29472.7051,10621.8111,13460,74297,0,13965.72425,35427.74,3429.5,0,3272.5329,69523,14903.5,16933.5,0,4347,2409,0,0,99.08
26490,43214,81296,5130.84,0,11340,0,0,51239,35314,0,18432,40669.76,10402.896,171185,115163,0,2805,19150,53895,17377,221848,0,0,9485,50084,67276,20038,0,50779,44288,44316,0,2913.5,0,29630,29342.5,0,131583,36720,16886.2099,16697.59,29465.3984,11446.6179,13467,74296,0,14642.03245,37556.08,3357,0,1914.9984,69543,12446,19130.5,0,4365,2401,0,0,99.32
22770,43104,81054,7736.39,32670,22580,5304,31020,76236,149141,201940,13388,41810.89,11023.3144,239557,193662,22461,2250,18940,53589,9365,307409,0,48030,9375,48388,67540,19837,40320,76390,48341,47596,2756.14,6876,0,21817,39018,402,267638,11589,0,1508.93,10056.4616,11914.5813,0,72800,86255,2143.3216,6917.24,10034,15140,19115.5114,69934,14156.5,32635,59690,0,4435,29268,978.072,393.91
23025,43163,81977,5033.62,26792.5,26800,0,18900,77753,203843,151237,19354,30418.37,10890.4558,225541,197276,0,6881,19810,53890,15174,261130,0,39090,9324,43765,67866,20528,25130,109749,94955,94538,1194.05,88,21057,21850,58445.5,476,41697,10924,21112.5989,3927.23,1030.7765,13644.2449,0,37147,0,6310.2685,9680.89,7525.5,19090,12629.9585,69439,21449,26229,43070,15546,4985,0,20643.3871,92.88
46485,43083,81615,10554.38,20716,14820,5294,27350,47436,144908,200410,17275,45162.99,10158.5722,247354,192116,20856,3083,18800,53756,13041,307807,0,68490,27098,48674,67084,19967,39830,101322,97473,96199,5264.71,9144,0,21624,58690.5,336,199566,6438,20967.4514,271.63,26130.5635,11756.4647,13541,74214,115135,1812.51885,6819.2,31238,16220,15107.1242,69834,13886.5,784.5,44600,4335,4982,0,0,212.9
22946,43295,80928,5278.11,16845,21710,408,18970,78691,216683,211542,5479,45212.79,10891.132,209016,194328,0,6696,18750,53825,0,278591,0,65810,9383,45277,67704,20569,33830,117586,102983,101823,867.87,10690.5,20887,21938,56724.5,0,39073,9184,0,2901.61,16157.0632,11557.9362,0,37251,0,4194.58165,8350.22,7507.5,14650,15037.0704,65125,18645,6275.5,41600,7868,2462,0,0,195.41
0,43263,81155,3566.86,10707.5,12310,0,0,74533,101945,103077,19413,38583.41,10402.2884,74961,166720,0,7005,20670,53844,15353,220816,0,12020,5935,45651,67477,19886,0,74337,44991,44311,1317.52,3416.5,21008,21824,39700.5,0,0,583,0,1461.78,17811.8271,12124.911,0,37252,0,904.561,5589.41,3009,5830,7633.2093,61435,19078,14751,14800,5419,2527,0,0,126.25
45081,43189,81596,5076.66,23229.5,23630,0,26500,68741,180565,152456,18479,31906.95,10157.357,202230,174881,21098,7761,18740,41896,17289,245728,0,43260,9370,43425,67956,19874,33320,78450,66896,66673,1022.74,5900,0,21656,41010.5,0,174659,30222,13876.7946,0,12616.9873,11375.6122,0,38201,0,7263.42105,,2954,12500,11780.8569,69192,18613.5,29014.5,27650,10186,2537,0,20456.5735,107.3
45727,43460,81626,5080.97,27934,22730,2967,17820,76922,168787,154757,18774,39543.4,10399.3582,225082,201629,22455,7508,21980,51440,0,246971,0,49050,9384,44432,67763,19589,25860,112918,99927,98826,1043.38,7746,0,29633,48637.5,0,174438,20991,12296.4709,0,884.1871,7126.8223,0,36778,311,9144.49955,,10112,11040,16073.4154,69634,14921,11365.5,31160,9753,2479,0,21817.7028,106.85
0,42320,78121,6936.52,5960,11310,0,0,27435,105929,92581,4352,33543.15,8314.8982,0,130212,0,6985,19270,53170,16892,221552,6603,4740,9369,45467,69492,18330,0,54735,41503,41373,1217.89,1436,20584,59398,29292,0,0,17887,0,1945,10667.84,11309.5055,0,37997,39691,4288.4844,10822.31,3200,4960,3686.3872,67732,15113.5,27830.5,11380,1463,2996,0,0,0.04
43372,43154,81014,7505,20912,7300,3970,7830,75812,213973,153342,18290,45183.65,10537.3912,236856,188735,0,7784,19080,53720,17503,220918,0,42350,9430,48747,67229,19559,11760,52776,43374,42910,0,2988,0,21645,49134.5,0,164295,29162,0,10853.85,28404.2495,11554.1975,13397,74355,38695,7694.7937,24231.22,9870.5,10710,3803.3097,69725,14354.5,6106,25770,5834,4917,0,490.2793,109.44
0,43266,80615,10411.95,5831,7310,0,0,22671,98477,49009,18029,40605.81,10647.3864,177479,131674,0,3439,18140,53842,17939,149002,5218,200,12250,49821,66595,19656,0,45138,48617,47901,3819.29,4962,0,46534,39038,0,145050,26051,0,10037.95,3238.0796,11005.5891,13235,74498,0,9176.1696,28595.75,3849,0,9899.5615,69556,14815.5,28325,0,8570,2819,0,5384.8416,82.16
20572,43277,82188,3861.34,19088,11360,0,9530,73436,171749,101160,18475,35720.36,10172.6646,177984,199132,19433,7652,19630,51719,18757,166309,0,33460,9382,45693,68018,19589,18760,47570,50057,49421,632.93,9727.5,0,21669,39871,0,177726,33151,13828.3185,0,13842.3112,12162.3476,0,37191,0,5374.5375,,3169,11680,14382.4109,69807,18620,29747,31250,10476,2287,0,16279.0095,114.17
22808,43298,80482,5312.47,37895.5,12880,5269,24100,82014,223390,217365,19164,40183.01,11063.6022,221340,188690,20313,7674,31070,53789,15279,307665,0,77870,9376,44994,67910,19861,37160,119657,101955,100419,898.31,6208,20916,29614,70418,401,62964,2361,0,399.53,25537.3829,12556.0525,0,37206,20160,907.7492,5195.28,7493.5,20280,14995.6985,69084,21159.5,2057.5,35030,8107,4973,0,362.2939,302.55
22113,43042,79714,8845.47,22433,9280,0,25200,74693,198370,161953,15877,24068.46,8803.8104,58121,170152,19594,7114,19260,53521,17625,367774,227,54910,32965,42579,70201,18578,33960,79108,68272,67816,536.77,8422.5,20805,0,58787.5,0,0,7754,0,2551.8,23223.6875,10783.9243,0,38000,93655,4361.02985,11464.99,3072,11680,2682.2746,68051,14828,21429,14820,1130,6327,0,3791.0166,44.41
45277,43303,81856,5071.99,22575,22330,2817,24650,49605,158951,154402,18782,44456.98,9400.2678,229629,194396,20925,7648,27380,51568,0,222413,0,23240,9387,43727,67771,19796,28280,110530,92814,92725,696.95,8095.5,0,29640,39147.5,0,168025,21225,13859.3628,0,3239.4718,6484.9346,0,36686,0,12499.00885,,9589,8250,9367.3016,69160,14800,15261.5,26580,9642,2438,0,22264.8007,106.96
22515,43171,81354,5174.78,17686,7590,4780,8360,50249,139086,146858,18383,45788.77,10407.208,232453,189584,0,2453,18640,53729,14959,307669,0,48910,9464,47534,67413,19472,12770,86358,69926,69373,2185.77,40.5,0,29488,39106.5,0,266461,31764,0,7495.55,27069.0279,11394.3752,13411,74329,20113,12872.44025,27158.65,21499.5,14520,15463.5658,69328,11906,17619.5,25140,8147,4919,0,34.0574,144.92
22621,43187,80910,5069.82,21832.5,10840,2923,8990,77089,160371,149722,14619,44519.33,9897.51,82399,191315,20490,6837,19300,53821,18158,165709,0,28020,9370,43419,68094,19827,12770,106915,99101,98731,0,3942,20922,21640,48593,0,32897,9997,0,4355.46,25914.076,11467.8502,0,38101,0,5270.0665,14372.5,2946.5,10110,13615.9653,69095,18619,8875,14850,7831,2282,0,0,93.04
23697,43292,81563,6176.78,32237,21640,2863,18340,78360,210526,199899,5490,43998.06,10895.64,226327,194356,20920,7098,26600,53836,0,306950,0,76960,9381,47348,68236,19896,34690,118481,103509,101560,2560.37,10740.5,21068,21618,59274.5,0,65682,16883,21111.4462,7874.8,5362.7471,12202.4917,0,37247,86121,9712.14435,17964.21,9931.5,20720,18976.0286,65527,18597,8385,44380,8143,2529,0,0,202.78
22601,43266,81101,3529.04,907,8820,0,180,24699,110814,0,13369,30413.02,10038.9044,117305,113016,0,1999,19720,53604,17671,165283,2536,2760,5928,50019,67533,19956,0,49544,43333,43294,523.79,1848.5,0,21689,37483,0,151699,24241,0,2418.31,7800.8155,12212.1111,0,73252,0,7273.0152,14324.19,3037.5,0,4668.3475,69999,13627.5,24436.5,0,3540,2500,0,20981.2741,84.27
0,42729,80222,5559.33,20502,8280,2981,8370,74949,195403,160608,15879,32488.97,9902.4296,70954,184194,20092,6380,19780,51121,18288,367871,0,43770,9389,45577,66996,19562,23600,100111,72477,72357,2230.02,3868.5,20737,21691,44493,0,0,36058,0,15935.93,26058.9572,10576.1532,0,37203,23533,14750.2333,29864.44,6265.5,12180,707.2903,68058,17581.5,19961.5,28630,2167,3034,0,389.9338,35.34
0,43417,81734,5085.78,20112.5,12220,0,8110,78889,223066,153475,19416,29767.17,10765.7508,155213,192611,0,7227,20180,53751,15300,306972,0,38980,9355,43416,67925,20374,12260,119543,103389,101849,1209.15,4654,21020,21848,54089.5,0,24823,29991,0,12238.89,0,13574.102,0,37299,0,14041.2146,28374.61,3165,11410,6637.1288,69384,19630.5,28942,13810,7860,2530,0,23541.3843,45.59
0,43267,81392,3970.7,10302,12830,0,0,42097,31566,51513,19178,32845.74,10888.437,16927,165796,0,7176,19730,53818,17254,332221,0,2000,9373,50136,67865,20492,0,44798,39693,39364,2349.28,1039.5,20895,21829,39786.5,0,0,0,0,0,7956.8247,13159.9086,0,37097,0,0,0,2862,0,8119.0073,68693,18581,12526,0,1471,2526,0,1704.4864,56.27
