McKee,Ngatamariki,Te_Mihi,aniwhenua,arapuni,aratiatia,argyle_wairau,atiamuri,aviemore,benmore,clyde,coleridge,glenbrook_kilns,highbank,huntly_1_4,huntly_e3p,huntly_p40,kapuni,karapiro,kawerau_new,kinleith,manapouri,mangahao,maraetai,matahina,mokai,nap,ohaaki,ohakuri,ohau_a,ohau_b,ohau_c,paerau,patea,poihipi,rangipo,roxburgh,southdown,stratford,te_apiti,te_rapa,te_rere_hau,te_uku,tehuka,tekapo_a,tekapo_b,tokaanu,twf_12,twf_3,waikaremoana,waipapa,waipori,wairakei,waitaki,west_wind,whakamaru,whareroa,wheao_flaxy,whirinaki,white_hill,Price
0,43279,81521,4908.52,11858.5,8350,0,0,49370,140451,55065,18800,31900.56,10287.6088,0,172939,1566,6620,20270,52238,17726,276986,0,13830,9394,51346,67893,20276,0,47646,42523,42092,2856.07,8734,21030,21784,40100.5,0,0,7,0,8.45,14710.611,13552.3144,0,37204,0,13.1069,1700.02,3047.5,3270,14909.6223,69525,15363,249,0,1657,2824,0,9342.4336,0
24103,43484,82361,3580.71,11761,26750,0,0,79685,182630,50065,19381,39409.18,10779.7942,57786,174372,0,7356,20740,53863,15334,166113,0,9560,5979,45137,68203,20416,0,49838,44152,43843,890.19,4065.5,21115,21866,39061.5,0,25060,17478,0,3019.76,0,14427.2714,0,37151,0,6181.1315,13397.13,2990,4180,15084.4777,65492,21574,27642.5,0,7987,2428,0,20491.501,0
23461,43173,81409,9295.12,9138.5,8390,3022,0,49727,106039,48409,18772,44496.37,10167.9312,145507,162529,0,2606,29500,53612,11795,222261,5163,0,16544,49517,67563,19641,0,46538,50048,49316,1418.62,9003,0,32326,37978,0,163757,16617,0,4278.44,5929.0408,11527.2927,0,72512,17802,4060.1698,17596.27,3109.5,0,3057.393,69980,12401.5,15645,0,4410,2676,0,757.1201,0
0,43043,80075,3880.54,0,7980,0,0,77142,136621,54846,18760,34613.46,10403.3762,77835,159209,0,7692,19280,53632,17555,165737,22,0,5919,43584,67178,19631,0,51113,68974,68387,0,4125,20880,21655,50073,476,0,2414,0,1.55,30782.4122,11086.0854,0,38001,0,93.64595,1429.57,3152,0,3882.5362,68977,18554,13413,0,8110,2431,0,12869.0989,0
23703,43258,81183,4196.42,18327.5,14750,0,100,61275,105071,149883,19466,40639.18,10781.2838,98225,170907,1041,6996,19720,53825,17373,331274,0,26600,9396,45996,67996,20658,0,100958,69632,69324,1189.8,3333,21016,21653,55744,0,0,0,0,0,774.4968,13487.8539,0,37153,0,0,0,3006.5,9230,9078.848,69462,17787,23953.5,24030,6550,2522,0,3936.5424,0
23376,43413,81723,5078.79,32419,24990,5245,27430,76510,167587,209732,5497,42378.02,11648.9562,240199,193664,0,7203,19730,53742,18647,307311,0,71220,9371,45151,68228,20597,40080,107135,103176,101714,1273.65,11646.5,10046,21806,59664,476,102624,2315,0,2.1,3511.698,12211.1194,0,37600,6481,644.34585,3337.15,7476.5,16220,19219.3295,70037,18540,4901,44470,5983,4978,0,9849.0263,0
23619,43378,81580,3694.11,8301.5,10340,0,0,77046,184591,50788,11906,39823.88,8920.9008,62489,193303,0,6744,18760,53875,18730,165618,0,13680,9391,46556,68233,19781,0,77685,62125,62162,0,4740.5,21074,21865,48446.5,0,22627,4619,0,1369.76,17133.9079,12399.235,0,32501,0,1544.9127,6736.03,2942,4470,7495.0938,70130,18587,18293.5,0,8113,2528,0,1388.685,0
0,43291,80965,5759.17,17346.5,10300,3971,13590,27895,161628,150516,17373,33216.8,8161.5086,95062,190220,20482,7022,19860,50746,17901,331037,0,43110,9391,49518,70365,20075,12520,111131,85953,85964,2727.97,3764.5,21017,24619,32834,0,0,34425,0,19599.97,25005.8754,11553.424,0,36998,78,14406.86975,38694.23,3025.5,11330,7724.586,68701,16510,6765.5,27330,1547,2949,0,22344.947,0
45038,43106,80899,8115.29,26273,23530,2909,28200,70134,200286,173584,19462,41320.67,10890.789,113831,192575,20808,6948,39470,53762,17270,366177,0,33950,9352,44525,67597,20107,38810,113392,99457,98628,1652.6,3620,21014,29499,68515,0,72542,16859,0,8047.26,23358.8329,11921.2257,0,37148,68215,4050.60125,21213.07,7602,13340,14694.5471,68960,17244,15,42710,4826,5052,0,18006.7358,0
23630,43248,81552,6176.1,32228,21630,3156,18840,78376,213092,205323,5491,43832.32,10894.5326,225240,193656,20924,7092,26560,53812,0,306625,0,72580,11103,47003,68190,19819,38290,119030,102064,101083,2583.04,10744,21033,21623,55043.5,0,82128,18271,21059.6221,9287.02,5060.3658,12319.8197,0,37247,99869,10278.54035,22035.21,9926,20830,18481.7268,65625,18590.5,9712,44430,8164,3114,0,0,0
44836,43073,81252,5224.91,22438.5,26870,4934,16430,102296,202257,164963,16739,36044.83,8810.8762,108500,191603,20741,6858,24960,53812,14681,369186,1467,46650,9368,46434,70792,20111,24880,86468,76178,75750,0,8794.5,20923,31163,56304,401,30365,0,0,0,20234.4031,12232.3617,0,36212,236,0,0,9944,11170,1763.8682,68465,16159,0,13890,1797,4272,0,20297.8398,0
20686,43541,82202,3964.81,17416.5,8850,0,10960,76867,131820,103451,18785,45758.1,10395.0168,229709,176969,18569,7925,19850,51828,7317,216653,0,40650,9367,47716,68031,20625,24890,82244,72006,71436,1532.66,9914.5,0,26853,39496.5,0,175662,9605,15289.5972,0,329.3868,11765.3701,0,38306,2465,5510.6397,,3017.5,9720,23620.4165,70421,12917,14040,27390,10630,2433,0,16495.0697,0
22877,43333,80657,6093.22,30563,24600,5283,24530,49568,139500,204592,18467,43194.6,11028.087,244928,196090,21602,2091,29190,50172,18593,276675,0,88070,9311,50016,67425,19869,37320,74882,65455,65458,2063.61,9626,0,21679,46003.5,0,262395,1966,0,0,5361.9375,12261.9242,0,72349,63349,1414.26505,82.97,9842,22040,15662.9928,69989,14875.5,24439.5,46640,4263,4937,35910,22418.322,0
45932,43210,82374,4977.9,16881,13310,2945,8960,76459,165321,153030,18919,44929.82,10385.2266,168531,192508,0,8483,18680,53878,17834,165288,0,23110,9455,43928,67670,20103,15210,82391,70527,70162,0,9865.5,0,29372,47969.5,0,104648,29356,0,9720.81,26537.1649,11101.3179,0,37900,0,12919.65665,27267.23,3017,7380,6299.0541,69285,18584.5,506.5,22160,9100,2389,0,22144.3421,0
45398,43361,81824,9453.36,22702.5,26510,5500,18190,76716,167738,170120,15861,34182.57,8809.0534,78434,190683,21004,7029,19860,53846,18248,368961,0,73130,14138,45301,70398,19784,20340,84631,75143,74849,1761.52,8479,20971,29574,70104.5,207,41739,8189,0,2506.93,25092.4704,12818.8828,0,37703,114757,2205.90565,6460.89,2936.5,16880,15911.3969,68357,17654,29279,29680,1471,5690,0,5336.339,0
22179,42451,78871,3579.74,5473,7850,0,0,24778,33019,7,18873,33423.04,8809.8766,0,157703,0,6697,19380,53422,12949,221262,0,0,5941,45731,69923,18908,0,55147,46360,45814,1124.37,686.5,20644,11808,40867,0,0,34132,0,10807.72,27815.7591,11834.2239,0,38003,0,14347.69125,34307.75,3120.5,0,3353.4559,68207,14606.5,29541.5,0,1301,2602,0,4666.2767,0
23210,43092,80335,5072.19,20888.5,11260,609,16810,80708,143263,215556,14742,40439.51,10301.0642,116717,190416,20661,7622,19030,53794,15654,244804,0,22020,9324,43791,67590,20040,22000,103905,88746,86895,0,3556,20895,21640,59971,0,91281,35086,0,12898.33,29088.1128,10691.8152,0,38000,20136,14638.00935,33601.18,7766.5,10380,17582.5957,69231,18549.5,2099.5,25560,7088,2330,0,9807.9489,0
25436,43249,80719,10424.4,20744,7300,0,0,41344,135577,103268,18032,42951.9,11143.6,215743,129299,0,3512,40790,53784,18002,161464,3540,5120,23506,49828,66901,19609,0,45770,46874,46570,3874.87,4289.5,0,46529,49455,0,121414,25999,0,9251.68,897.665,11581.3,13686,77427,20272,10063.21,27416.3,21353.5,5000,9290.65,69577,14070.5,18996,0,8495,2786,0,8965.08,0
0,43318,81384,3570.79,7578.5,9830,0,0,19144,78825,54955,19443,35028.51,10544.898,42424,174768,0,6640,19840,53844,17148,220777,0,13000,5916,45798,67911,21117,0,105251,74000,73537,969.41,2250.5,21042,21661,40018,0,0,70,0,394.93,23509.4509,13313.2155,0,37144,0,61.25895,4332.54,3005.5,2530,17844.9937,69581,18878,238,0,4428,2524,0,13802.5968,0
0,43269,81946,3567.86,7967,11250,0,0,49453,100694,0,18464,45825.08,10402.6216,126947,167438,0,7948,23680,51617,12398,166296,6001,14380,5914,46300,67933,20299,0,74833,62350,61425,0,5948.5,0,21647,48821.5,0,159033,12093,0,0,1340.1487,12187.4079,0,37683,0,4890.1133,,2967.5,5440,7396.737,69443,14574,6177.5,0,10562,2389,0,0,0
0,43218,81383,3564,9741,12310,0,0,75373,98543,50027,19414,38155.58,10399.27,75530,162440,0,7175,20710,53918,15133,221209,0,11350,5933,45685,68198,19773,0,74267,43011,43581,1360.94,2812,21019,21826,49248.5,0,0,320,0,2942.42,20211.7917,11948.0413,0,36041,0,1997.6573,10280.02,3014,5970,11774.0769,61614,19085.5,17795.5,14800,5537,2524,0,0,0
46681,43212,81486,5069.62,22480.5,11430,4563,18730,75244,197506,160534,18461,44745.14,10408.2958,236513,195962,18511,2339,28440,53613,16265,224425,0,72430,9297,45154,67927,20244,25820,102923,74948,74597,0,10523.5,0,21821,49712,0,219764,17612,0,0,4493.5784,12123.0962,0,38663,94746,7318.1793,,10103.5,19290,11589.795,69776,15850.5,2837,27970,10527,4640,0,655.9469,0
22920,42857,78911,5732.85,32397,15850,5545,26760,79777,210029,216510,2979,41047.38,10918.719,207345,187707,0,6989,21570,53153,15345,306552,0,72500,9373,43174,67100,19751,36010,116579,100246,99833,1245.74,10977.5,20667,59397,69960.5,366,88705,47,0,0,3397.7718,10779.2336,0,37296,116920,92.13325,698.07,7447,19520,15440.0885,68414,18541.5,30382,44330,8048,4739,0,0,0
43705,43270,81354,5137.29,28449,25150,4894,17990,76242,199295,154574,18779,45224.01,9908.7212,244045,197647,21180,7930,27750,53829,13519,307345,0,44410,14053,44419,67476,19820,25980,109274,94099,93091,1751.93,11820,0,29626,49000.5,0,201662,32807,21749.2933,0,24872.5566,10932.0545,0,38002,39632,5690.4246,0,10112.5,14940,20867.8127,69454,17656.5,0,28610,10290,4983,0,18207.6563,0
45512,43114,81827,5224.45,14587,11290,1501,8840,76797,219468,154739,18968,45152.76,10152.6726,104937,192326,21788,6945,19180,53886,18002,126304,2296,10700,9457,44278,67861,19840,13040,83653,73816,73438,0,12307.5,0,32034,48895,0,141916,30766,0,18847.21,23858.4672,12400.6631,0,38001,39529,15608.1141,38422.15,3125.5,5970,9210.3284,68705,18522,11270,14790,8876,2393,0,3302.9561,0
0,43308,82251,3578.97,5686,8840,0,0,23003,159715,0,18783,40946.2,10396.6828,135738,166770,0,8055,22590,51646,7426,165249,0,6040,9368,47140,67730,20367,0,76881,48359,47222,1380.73,5999,0,21655,39052,0,139156,5187,15478.3391,0,774.3092,11575.648,0,38300,0,2491.32315,,3011,3570,19262.5545,70287,12914.5,5985.5,0,10668,2433,0,20804.4984,0
45178,43163,81217,5876.58,15973.5,11780,3258,30240,78645,219465,167384,19468,39760.89,10780.245,117254,191581,20433,6876,19800,53816,16501,368557,0,58450,9371,44422,68113,20376,40910,118274,100969,100154,1021.63,3909,20925,29772,78889.5,476,65768,11133,0,4025.62,752.9715,11819.7351,0,37154,85678,5669.8589,20758.75,15508.5,14420,9731.1422,69011,18585.5,20834,41600,7442,4985,0,1433.4045,0
23341,43225,81473,8829.89,22618.5,8010,4928,18790,48398,119636,148872,17294,43215.34,10057.74,205976,195644,21679,1789,20150,53910,14267,282049,305,49290,9334,48487,67541,19292,24400,78958,65193,65234,2703.56,7312.5,0,44475,39644.5,0,219383,26109,12844.4228,6318.08,20082.6397,11529.6232,0,73511,114999,7038.29615,19765.78,11181.5,12810,19432.7449,69578,13592,27491.5,43000,4273,2531,0,1178.3804,0
23111,42993,80809,7065.38,22582,7960,5135,1680,41580,89410,102717,18438,46400.66,10397.4276,245820,190694,0,893,18760,53757,11994,306404,387,42540,29068,47730,67466,19834,0,44618,33689,33277,0,2567,0,21648,39346,0,211076,30807,0,13851.92,28622.0205,10375.929,0,74001,61929,14250.2487,32693.68,3517,15100,14654.0952,69591,10590.5,23251.5,28440,1623,2578,0,564.5916,0
22639,43418,80950,3800.72,13911,12920,0,7700,48006,105185,50714,18478,28340.32,9910.0246,175019,164973,0,1896,19410,50124,17999,222304,0,36790,9111,50668,67812,19900,8880,75039,56900,56915,510.53,2760.5,0,21684,46524,0,195803,35268,0,419.96,5484.8786,12422.3515,0,73339,0,11013.74735,16913.09,2971.5,10900,10672.457,70446,12042.5,24436.5,14900,4206,2310,0,19180.8546,0
0,43296,82061,5048.57,0,11310,787,0,50536,118843,0,19148,38160.07,10154.0936,61839,170223,0,0,19270,53788,15119,126599,6688,8880,9369,39277,67789,20514,0,77542,61255,61383,968.36,11049.5,0,32312,39307.5,0,126059,4581,0,2067.57,12195.5453,13207.1036,0,38105,0,2541.6701,13008.5,3085.5,7320,124.5271,69597,18543,31960,0,6443,2374,0,0,0
0,43153,82245,4797.24,22702.5,11850,2985,9370,54532,179434,151734,17679,38245.62,8925.9772,71583,193629,21436,7157,27590,49289,18526,332678,0,43850,9395,52253,71179,20393,12720,105292,66725,65868,0,8822,21131,31194,30000,0,0,26102,0,4778.7,3976.5363,13876.7292,0,37398,0,8613.54535,19268.91,3242.5,9790,2145.814,69620,17456,16639.5,29640,1682,3148,0,21931.2371,0
43770,42849,78514,6719.68,22536.5,11280,760,17930,75662,198034,162258,19140,38061.17,10264.7258,192127,189668,0,7026,19160,53522,15997,221417,0,41850,9420,36640,67457,20003,27720,109701,74460,73136,1019,3719.5,0,42620,46800.5,145,189517,9415,0,2374.21,17188.0668,11985.716,0,37999,20189,3643.43165,8644.19,3055,12040,23523.5794,68693,18526,16198.5,31130,6261,2325,0,13492.633,0
23941,43227,81932,3577.03,10232,10830,0,8370,75362,176489,50041,19392,38789.11,10401.0242,73638,200073,0,7453,24900,53899,15203,221558,0,10360,5926,45979,68166,21216,0,47431,41520,41442,1195.97,4258.5,21086,21866,39057.5,0,23853,0,0,0,24205.1927,13954.0124,0,37350,0,7.4539,1161.84,3183,4130,13062.4037,62016,19600.5,0,0,8448,2425,0,1866.7873,0
23344,43242,81187,3857.21,22103,10820,4197,13490,75093,168648,165125,14644,44730.45,9911.3574,118767,194323,20993,6972,19220,53868,18533,170929,0,43880,9372,45011,68130,19642,23660,116528,98105,97539,0,3971,21033,21653,60082.5,0,71667,5535,0,1656.36,27955.5058,11108.468,0,38150,20099,2552.3302,11818.53,3203,13270,20101.0219,69707,18614,3183.5,36880,8013,2432,0,1729.0851,0
46193,43102,80783,7917.84,27717,11300,5320,21300,74973,187480,152143,12643,44820.26,10743.8086,245586,192113,20820,3437,19230,53782,9334,307124,0,53710,29869,47560,67274,19636,31560,79597,67549,67356,4797.67,9832,0,21622,39731.5,0,220303,3749,21175.1587,989.62,16638.4799,11019.701,0,74495,86078,777.8303,7396.73,19059.5,13450,17855.1548,69424,13823.5,2775,28670,4294,5480,0,1396.4109,0
44814,43076,80282,8487.54,20887.5,7630,4198,14030,75747,187830,155230,18316,45842.35,9904.6738,241819,187234,20512,7848,19180,53173,17741,222115,0,50110,9286,46373,66855,19647,21950,78535,60903,61031,0,3346,0,21815,47152,0,199011,24962,0,9051.91,14030.7368,11478.1441,13373,74362,60860,7163.0858,23097.83,13804,10610,10295.4163,69190,14593.5,344.5,24860,6551,4687,0,0,0
20974,43235,81037,7476,16037.5,7840,3324,8330,24717,106498,159967,19449,36097.02,10783.2928,97297,174403,0,6942,19710,53736,16868,332058,0,37190,9379,44453,67995,20688,0,78349,67732,67035,0,5092,21003,21645,39672.5,0,0,11298,0,4489.1,11764.7723,11985.5077,0,37299,0,5288.94125,21591.77,3028.5,8070,681.2658,69530,15594,8994,18260,7723,2626,0,0.9277,0
46701,43339,82655,7014.53,35580.5,25460,5296,18470,75590,179604,212021,18921,44618.44,10701.8548,243671,196619,0,8603,21240,53829,17740,220190,0,66040,9459,44864,67427,20108,27290,104161,87828,86778,0,12442.5,0,29365,60092,476,202018,26116,0,5847.4,26129.7637,11177.7284,0,38070,109575,7303.8494,17125.66,3412.5,20140,23880.0602,69377,18505,5263.5,39170,9136,2372,0,22802.374,0
46579,43092,80794,10414.35,21263.5,14200,4403,9760,59835,139720,107151,18031,46726.16,10400.2108,228185,189278,20922,2624,23330,53873,12271,220948,0,47620,29334,49222,67423,20018,13760,72816,61181,60767,5268.78,10332.5,0,43465,66631,0,164025,16872,0,6861.9,694.4384,13033.9726,13302,74502,60797,10096.02445,18221,21290.5,11720,14867.8316,69295,14889,27097.5,28660,10935,5220,0,20582.8374,0
23976,43370,81920,3978.8,15590,11560,0,8830,75884,143538,100070,19390,42388.54,10402.5628,70790,200565,0,7339,27430,53855,15224,221630,0,12310,9351,46028,68013,20472,0,76282,64021,64143,1179.83,4175.5,21094,21865,39051,451,28467,0,0,0,23347.4778,14122.0361,0,37351,0,71.8033,1470.4,3176,6340,14245.5733,62117,19596,0,12410,8280,2426,0,10727.3199,0
23640,43381,81701,3587.72,222.5,11240,0,1470,77038,129101,46281,11906,38248.46,8437.3786,59429,171909,0,7148,18780,53893,18693,165596,0,5910,9287,46391,68091,20366,0,81874,73569,73201,0,4161.5,21110,21865,48880.5,0,23293,10084,0,3954.42,12795.0353,12478.095,0,32503,0,4684.3888,16777.67,2934.5,5090,6480.2853,70126,18578,10854,0,8217,2281,0,765.9584,0
41817,43133,81329,7190.37,0,7340,0,2070,48868,79920,47215,18287,45538.46,10406.0712,177793,162073,0,7796,18550,53817,17746,221158,0,0,9432,48660,67183,19659,0,53116,42623,42268,0,2805.5,0,21645,29195.5,0,143743,33926,0,10952.34,29173.1082,11510.8107,13405,74339,0,12018.3124,28473.48,4082,4090,1879.3546,69716,14581,5167,0,4150,2403,0,0.2558,0
0,42414,78957,11453.72,22529.5,9320,3703,9680,77069,199832,165301,15881,24572.6,8808.0342,73831,185639,18836,7506,19340,53480,64,333403,713,63120,34736,42206,69876,18505,11000,81272,70884,70669,782.74,8491.5,20635,0,60378.5,476,0,13994,0,4774.43,26450.1355,10157.4377,0,38003,93868,5603.40915,13377.56,3083.5,12370,3588.8383,67741,14885,23719.5,29710,1184,6330,0,17445.7211,0
22942,43305,80429,5030.29,28013.5,23080,5391,18940,75777,158095,152463,13387,30710.59,10525.0334,232954,196077,21380,1917,19650,53661,17643,306243,0,53230,9377,49125,67824,20087,29140,80861,70394,69911,2676.92,5692.5,0,21825,38936.5,0,267643,19388,0,2057.32,6817.8588,11663.0862,0,73266,20056,4175.3355,10466.59,9830.5,15060,15548.1476,69873,13605,24448,41980,0,4445,10584,14706.7063,0
42592,43170,81275,5169.57,24975,12830,3179,13630,75186,163527,103138,18294,46772.78,10401.8866,233533,188645,0,2443,18620,53884,17654,307073,0,10280,9435,46501,67455,19422,18910,53748,44746,44436,1188.79,2085,0,21626,48717.5,416,266417,39209,0,14402.67,31080.0738,11033.317,13404,74333,0,14809.67155,34331.23,21147,3370,6781.2758,69307,11886,12584,20730,4004,4913,0,64.3944,0
0,43238,81223,3592.52,11801.5,16440,0,9720,70276,78707,92918,17909,26193.28,9166.9886,70886,174678,0,6766,19630,53921,18101,273894,0,18130,5934,48700,71087,20325,0,76023,49324,48631,1458.46,2737,20984,11984,29387,0,0,37583,0,16137.55,1322.0397,12731.8214,0,37002,0,15394.3493,37192.04,3076.5,4350,6249.6541,68597,17477.5,30045,23880,4105,2555,0,15547.0971,0
0,43050,80406,4335.57,3349,10820,0,600,77532,121778,54763,18759,33757.3,9905.2814,83913,163193,0,7706,19270,53632,17139,165413,0,9560,5909,43935,66794,19491,0,80081,70683,70382,0,4183.5,20890,21653,58536,0,0,7080,0,138.57,29364.7823,11024.9967,0,38001,0,897.07595,3726.21,3150,0,9620.1835,68893,18507,13641.5,0,8216,2425,0,17320.8595,0
44996,43121,81014,3879.6,26497.5,23740,0,10970,71850,163136,174014,19456,37589.92,10890.3872,106112,176278,20772,7001,37100,53830,17274,369490,0,27860,9354,45198,67718,20439,15580,108539,100492,100056,1509.59,2328.5,21015,29635,65057,427,31520,7685,0,5191.06,30530.3488,12460.4328,0,37153,20132,2742.3006,14774.6,3068,12260,11714.4665,69061,18648,13.5,31230,4666,2529,0,16235.1769,0
23057,43352,81483,6191.02,27649,11300,5077,24190,82001,224023,214598,19159,41848.44,10905.8712,118577,194597,20921,7048,20280,53856,15328,307858,0,61630,9398,44569,68020,20304,36110,118564,101526,100575,0,4789,21041,29750,58388.5,0,101847,35006,0,13959.58,25138.7004,13193.1107,0,37201,46714,12228.7782,33046.45,30027,16250,15353.1111,69638,21681.5,6378.5,46720,8097,2766,0,5693.5353,0
0,42914,79553,3832.18,22037.5,7830,11,8460,47580,117918,149138,19213,33709.19,8668.8644,72742,184650,20164,6270,19500,53697,16329,276493,0,25120,5954,47326,70004,19844,0,95575,84633,84297,1233.58,1874.5,20721,21643,29281.5,0,0,18334,0,6650.28,23824.9845,12287.2523,0,37998,0,11535.22875,26242.64,3333,12320,11103.9153,68467,14597,30046.5,14830,3600,2595,0,9165.8507,0
45182,43026,80889,7363.42,24012,23610,3787,35150,70885,202756,174348,19468,39760.6,11063.8864,117999,192144,20419,6772,35160,53874,17117,367618,0,69020,9356,44699,67469,20171,49370,118494,98511,98279,4780.38,8605,20991,21640,79483,476,102464,16197,0,4477.68,8242.203,12033.8035,0,37171,97080,2709.2063,17809.79,9927,19930,15550.3893,68811,16094.5,0,43500,4761,4990,0,13699.2632,0
23824,43214,80986,5117.23,6728.5,12780,0,3350,49235,105864,51497,18434,40264.35,10401.9748,213342,145770,0,2870,18950,53820,18110,221402,0,0,9475,50061,67466,19610,0,50196,44103,43459,0,2431.5,0,29622,29276.5,0,162752,37699,16589.1887,17161.55,27488.7519,11744.6833,13433,74285,0,14841.6357,37075.49,3307,0,11401.6058,69785,10903.5,10125.5,0,4311,2392,0,5.2765,0
23537,43410,81688,5538.24,6750,11320,0,2380,77010,152110,51531,11906,42987.74,8435.154,61517,193331,0,6997,18790,53883,18727,165551,0,11670,9369,46375,68075,20409,0,92993,84483,83549,0,4731,21089,21867,48818.5,0,23094,12114,0,1972.07,11022.05,12519.1216,0,32499,0,3287.4401,16380.3,2941,5050,10072.3579,70188,18583.5,14651,7940,8014,2279,0,0,0
0,43249,81314,3527.48,27864.5,26080,0,9300,52433,198388,168079,19412,43630.31,10891.9552,235433,195613,20931,6895,29210,53811,15399,277076,0,51820,9346,44980,67440,19428,23410,107493,88646,88144,1357.84,6610,21017,21805,53465.5,0,92393,2430,0,2781,3403.5184,11804.2944,0,37250,539,2943.2211,11197.58,3130,17210,12614.3485,60887,18087,20204.5,42350,7919,2529,0,636.5129,0
23692,43192,81523,9781.09,17167,7790,3091,8870,50174,113797,48263,18775,45178.8,10048.9886,146794,170196,0,0,30240,52020,10611,275992,3699,21740,16732,48609,67633,20085,11830,49617,44355,44085,370.88,8986.5,0,32136,28309.5,0,194199,1067,0,1047.74,4597.3344,11566.4054,0,72499,79856,663.7841,4247.43,3068,5340,6715.4675,69709,11840.5,6483,11360,4405,2785,0,0,0
0,43038,80494,3573.19,2280,7830,0,0,24683,76401,106261,19421,37620.94,10776.8934,55292,150506,0,7499,19720,53807,17089,220428,0,7980,5958,40836,67956,20762,0,79258,68041,68017,0,2789,20993,21656,34358,0,0,1647,0,1562.57,25101.9,11492.246,0,37001,0,2904.6373,9665.59,2975.5,4920,5899.9596,69141,13587.5,11078,0,5464,2524,0,6413.8652,0
0,42933,79963,4927.53,2614.5,12960,0,0,39045,151456,0,19143,38547.67,8922.2238,61250,168523,0,7351,19340,53432,18493,126339,0,4420,9365,43807,67680,19832,0,70264,60642,59694,660.3,3148,0,21657,39278,0,120496,11191,0,928.77,28168.5669,12115.2915,0,37901,0,3377.39925,9304.23,3341.5,0,2433.873,68828,18512,18019,0,6260,2229,0,21128.0677,0
45853,43314,81917,5107.62,23119,26910,3789,25920,75819,210441,195391,18471,32364.7,10157.4746,229084,199273,21892,7495,18950,51825,18545,244679,2,65810,9357,44507,68048,20097,40010,82921,72891,72382,2629.13,10519.5,0,21648,48951,0,201818,28554,13817.8234,0,12626.1603,11644.6802,0,37998,39982,7695.55285,,9941.5,15470,17612.12,69353,18543.5,26433,27520,10397,4981,0,19854.118,0
45024,43123,80571,11706.91,22558.5,7330,4203,11010,75981,179343,161784,18317,46259.29,9907.4276,186303,188203,20493,7967,18920,53195,17540,221239,0,33720,9348,47337,67014,19551,24870,76419,63951,63361,0,4088,0,21829,45855,0,187946,25482,0,8557.91,6966.887,11199.6648,13356,74360,85892,6765.72415,21653.64,21541,4760,10159.9429,69411,14595,1016.5,27670,6690,4907,0,0,0
0,42943,80816,5066.3,22198.5,12390,2891,24400,73797,203012,99621,19217,27811.16,8895.068,97634,189667,17944,6494,19440,53788,17059,299808,0,38030,9296,46281,70460,19489,34120,50195,44753,44560,1192.44,2222,20808,21638,49193.5,0,15304,33825,0,15355.29,910.4815,11615.1177,0,36683,0,15343.34535,32701.69,3014,9860,4825.7509,68439,17264.5,28224.5,14210,3031,2773,0,15403.3193,0
22823,42998,79667,6167.55,22620.5,11310,1000,9110,75980,204110,201432,14334,32234.24,10454.15,116284,189704,20547,7560,19260,53304,17229,276253,0,80060,9321,43185,67100,20476,12170,108991,99466,97997,0,4155,20848,21635,66488,0,97714,38707,13662.4614,12648.89,21069.5065,10362.4518,0,36717,62286,13162.69735,34477.82,28288,14800,16782.6832,69014,18613.5,6713,21800,7896,4746,0,15279.2647,0
0,43511,82010,3584.37,19111,12830,0,1100,75935,218769,65284,19138,40407.58,10776.7758,72851,174025,0,7176,19750,53944,15270,126808,0,29210,5916,47002,67986,20096,0,66731,48163,48397,0,4148.5,21066,21650,59566.5,0,0,10409,0,2745.32,2781.5947,14175.0425,0,37249,0,4152.89675,11150.27,2948.5,6920,15932.8022,70112,21519,5370,5210,8166,2374,0,0,0
44033,43289,81717,7036.55,28437.5,23280,5248,26110,76848,172639,166787,18798,45211.58,10400.3382,244332,197980,22811,7966,30500,51460,14821,308668,0,73860,17201,44512,67541,20406,38580,99627,71071,70965,2551.22,12995,0,29552,50069.5,476,240075,2656,15432.0783,0,12140.3299,11289.4235,0,38184,87753,239.69435,0,18721,16760,26630.8415,69985,17709,0,41670,10563,4974,0,24604.356,0
0,42948,79858,5067.44,16064.5,7810,4918,9360,82867,203664,107720,19226,31463.52,8303.736,114762,186692,19266,6188,19440,53785,14347,275520,381,40910,9355,45268,69994,19641,12860,31935,25271,24844,1178.97,7954,20815,21827,49300,302,0,36793,0,16863.97,12489.04,11522.1557,0,38004,0,15201.3565,35180.8,3428,11330,16352.0626,68050,14549,31469,13800,1672,2749,0,267.9546,0
45069,43171,80835,7823.81,23487,24290,5412,27560,72850,209737,174619,18383,38003.76,10936.2414,118625,191217,20428,6844,19880,53823,16835,370725,0,90260,9380,44837,67928,20134,46590,116029,98940,98853,4910.75,8986.5,20974,29555,80106.5,476,62247,10550,0,3857.48,1339.7043,12930.4887,0,37159,103623,2240.21465,15575.21,8349.5,24180,17945.023,68705,19453.5,5269,46100,2330,5064,0,693.4569,0
23882,43438,81607,5918.55,21690,25180,102,19370,74719,157009,198260,5513,40931.21,11236.9054,200353,198634,21417,7068,24780,53928,18396,245337,0,48840,10227,47497,68515,20266,37090,118070,89124,87534,766.91,10069,21047,21643,49901.5,0,46080,26721,0,8351.25,0,12569.0041,0,37252,30690,9454.2635,19646.8,3106,14980,17328.6133,70364,18639.5,4797,22460,8292,2430,0,3854.6205,0
